,activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,standard_units,standard_value,target_chembl_id,target_organism,type,units,value
2577,3103929,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,CHEMBL598305,=,nM,1720.0,CHEMBL203,Homo sapiens,IC50,uM,1.72
2578,3103931,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,CHEMBL598306,=,nM,1010.0,CHEMBL203,Homo sapiens,IC50,uM,1.01
2579,3103933,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,CHEMBL598307,=,nM,48.0,CHEMBL203,Homo sapiens,IC50,uM,0.048
2580,3103935,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,CHEMBL597096,=,nM,692.0,CHEMBL203,Homo sapiens,IC50,uM,0.692
2581,3103937,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,CHEMBL591495,=,nM,1589.0,CHEMBL203,Homo sapiens,IC50,uM,1.589
2582,3103939,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,CHEMBL611681,=,nM,8710.0,CHEMBL203,Homo sapiens,IC50,uM,8.71
2583,3103941,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,CHEMBL597303,=,nM,6280.0,CHEMBL203,Homo sapiens,IC50,uM,6.28
2584,3103943,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,CHEMBL597304,=,nM,5330.0,CHEMBL203,Homo sapiens,IC50,uM,5.33
2585,3103945,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,CHEMBL597708,=,nM,3580.0,CHEMBL203,Homo sapiens,IC50,uM,3.58
2586,3103947,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,CHEMBL605337,=,nM,2140.0,CHEMBL203,Homo sapiens,IC50,uM,2.14
2587,3103949,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,CHEMBL597914,=,nM,1270.0,CHEMBL203,Homo sapiens,IC50,uM,1.27
2588,3103951,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,CHEMBL598520,=,nM,316.0,CHEMBL203,Homo sapiens,IC50,uM,0.316
2589,3103953,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,CHEMBL601625,=,nM,35.0,CHEMBL203,Homo sapiens,IC50,uM,0.035
2590,3103955,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,CHEMBL600381,=,nM,464.0,CHEMBL203,Homo sapiens,IC50,uM,0.464
2591,3103957,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,CHEMBL592153,=,nM,1350.0,CHEMBL203,Homo sapiens,IC50,uM,1.35
2592,3103959,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,CHEMBL939,=,nM,33.0,CHEMBL203,Homo sapiens,IC50,uM,0.033
2593,3105839,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL589589,=,nM,750.0,CHEMBL203,Homo sapiens,IC50,uM,0.75
2594,3105840,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL589588,=,nM,80.0,CHEMBL203,Homo sapiens,IC50,uM,0.08
2595,3105841,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL601040,=,nM,580.0,CHEMBL203,Homo sapiens,IC50,uM,0.58
2596,3105842,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL589825,=,nM,11570.0,CHEMBL203,Homo sapiens,IC50,uM,11.57
2597,3105843,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL592710,=,nM,9460.0,CHEMBL203,Homo sapiens,IC50,uM,9.46
2598,3105844,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL604672,=,nM,7820.0,CHEMBL203,Homo sapiens,IC50,uM,7.82
2599,3105845,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL592711,=,nM,1720.0,CHEMBL203,Homo sapiens,IC50,uM,1.72
2600,3105846,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL589830,=,nM,1490.0,CHEMBL203,Homo sapiens,IC50,uM,1.49
2601,3105847,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL589831,=,nM,940.0,CHEMBL203,Homo sapiens,IC50,uM,0.94
2602,3105848,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL589832,=,nM,19260.0,CHEMBL203,Homo sapiens,IC50,uM,19.26
2603,3105849,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL602645,=,nM,29830.0,CHEMBL203,Homo sapiens,IC50,uM,29.83
2604,3105850,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL589119,=,nM,31180.0,CHEMBL203,Homo sapiens,IC50,uM,31.18
2605,3105851,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL589120,=,nM,14720.0,CHEMBL203,Homo sapiens,IC50,uM,14.72
2606,3105852,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL590083,=,nM,22810.0,CHEMBL203,Homo sapiens,IC50,uM,22.81
2607,3105853,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL589259,=,nM,31430.0,CHEMBL203,Homo sapiens,IC50,uM,31.43
2608,3105855,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL589503,=,nM,35290.0,CHEMBL203,Homo sapiens,IC50,uM,35.29
2609,3105857,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL589847,=,nM,17510.0,CHEMBL203,Homo sapiens,IC50,uM,17.51
2610,3105858,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL602728,=,nM,90.0,CHEMBL203,Homo sapiens,IC50,uM,0.09
2611,3105859,CHEMBL1065784,Inhibition of recombinant EGFR expressed in Sf9-baculovirus system by ELISA,B,CHEMBL553,=,nM,20.0,CHEMBL203,Homo sapiens,IC50,uM,0.02
2612,3120246,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL597551,=,nM,7.1,CHEMBL203,Homo sapiens,IC50,nM,7.1
2613,3120249,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL597752,=,nM,7.8,CHEMBL203,Homo sapiens,IC50,nM,7.8
2614,3120252,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL596736,=,nM,9.4,CHEMBL203,Homo sapiens,IC50,nM,9.4
2615,3120255,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL599398,=,nM,15.0,CHEMBL203,Homo sapiens,IC50,nM,15.0
2616,3120258,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL598163,=,nM,3.4,CHEMBL203,Homo sapiens,IC50,nM,3.4
2617,3120261,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL598164,=,nM,4.6,CHEMBL203,Homo sapiens,IC50,nM,4.6
2618,3120264,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL598377,=,nM,3.1,CHEMBL203,Homo sapiens,IC50,nM,3.1
2619,3120267,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL598797,=,nM,2.4,CHEMBL203,Homo sapiens,IC50,nM,2.4
2620,3120270,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL598798,=,nM,28.8,CHEMBL203,Homo sapiens,IC50,nM,28.8
2621,3120273,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL598799,=,nM,9.08,CHEMBL203,Homo sapiens,IC50,nM,9.08
2622,3120276,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL553,=,nM,48.0,CHEMBL203,Homo sapiens,IC50,nM,48.0
2623,3120278,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL554,=,nM,11.2,CHEMBL203,Homo sapiens,IC50,nM,11.2
2624,3120281,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL604094,=,nM,84.2,CHEMBL203,Homo sapiens,IC50,nM,84.2
2625,3120284,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL597569,=,nM,10.4,CHEMBL203,Homo sapiens,IC50,nM,10.4
2626,3120287,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL597773,=,nM,2.1,CHEMBL203,Homo sapiens,IC50,nM,2.1
2627,3120290,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL596754,=,nM,1.99,CHEMBL203,Homo sapiens,IC50,nM,1.99
2628,3120293,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL596755,=,nM,15.4,CHEMBL203,Homo sapiens,IC50,nM,15.4
2629,3120296,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL596957,=,nM,72.0,CHEMBL203,Homo sapiens,IC50,nM,72.0
2630,3120299,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL596761,=,nM,99.4,CHEMBL203,Homo sapiens,IC50,nM,99.4
2631,3120302,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL596964,=,nM,268.0,CHEMBL203,Homo sapiens,IC50,nM,268.0
2632,3120305,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL599218,=,nM,5077.0,CHEMBL203,Homo sapiens,IC50,nM,5077.0
2633,3120308,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL605976,=,nM,12.8,CHEMBL203,Homo sapiens,IC50,nM,12.8
2634,3120311,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL598406,=,nM,125.6,CHEMBL203,Homo sapiens,IC50,nM,125.6
2635,3120314,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL598407,=,nM,614.0,CHEMBL203,Homo sapiens,IC50,nM,614.0
2636,3120317,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL598610,=,nM,7.0,CHEMBL203,Homo sapiens,IC50,nM,7.0
2637,3120320,CHEMBL1064921,Inhibition of EGFR,B,CHEMBL598611,=,nM,8.2,CHEMBL203,Homo sapiens,IC50,nM,8.2
2638,3124808,CHEMBL1069630,Inhibition of EGFR,B,CHEMBL602890,=,nM,56000.0,CHEMBL203,Homo sapiens,IC50,uM,56.0
2639,3124809,CHEMBL1069630,Inhibition of EGFR,B,CHEMBL599388,=,nM,2400.0,CHEMBL203,Homo sapiens,IC50,uM,2.4
2640,3126238,CHEMBL1072146,Inhibition of EGFR,B,CHEMBL591897,=,nM,600.0,CHEMBL203,Homo sapiens,IC50,uM,0.6
2641,3126250,CHEMBL1072146,Inhibition of EGFR,B,CHEMBL606413,=,nM,1400.0,CHEMBL203,Homo sapiens,IC50,uM,1.4
2642,3126272,CHEMBL1072157,Inhibition of human recombinant EGFR expressed in insect cells by time-resolved fluorimetry,B,CHEMBL606403,=,nM,129.0,CHEMBL203,Homo sapiens,IC50,nM,129.0
2643,3126298,CHEMBL1072157,Inhibition of human recombinant EGFR expressed in insect cells by time-resolved fluorimetry,B,CHEMBL597402,=,nM,23.6,CHEMBL203,Homo sapiens,IC50,nM,23.6
2644,3126299,CHEMBL1072157,Inhibition of human recombinant EGFR expressed in insect cells by time-resolved fluorimetry,B,CHEMBL604914,=,nM,9.25,CHEMBL203,Homo sapiens,IC50,nM,9.25
2645,3126300,CHEMBL1072157,Inhibition of human recombinant EGFR expressed in insect cells by time-resolved fluorimetry,B,CHEMBL597200,=,nM,8.43,CHEMBL203,Homo sapiens,IC50,nM,8.43
2646,3126301,CHEMBL1072157,Inhibition of human recombinant EGFR expressed in insect cells by time-resolved fluorimetry,B,CHEMBL285063,=,nM,1.69,CHEMBL203,Homo sapiens,IC50,nM,1.69
2647,3126302,CHEMBL1072157,Inhibition of human recombinant EGFR expressed in insect cells by time-resolved fluorimetry,B,CHEMBL598007,=,nM,1.24,CHEMBL203,Homo sapiens,IC50,nM,1.24
2648,3126303,CHEMBL1072157,Inhibition of human recombinant EGFR expressed in insect cells by time-resolved fluorimetry,B,CHEMBL599047,=,nM,0.85,CHEMBL203,Homo sapiens,IC50,nM,0.85
2649,3126304,CHEMBL1072157,Inhibition of human recombinant EGFR expressed in insect cells by time-resolved fluorimetry,B,CHEMBL2021575,=,nM,0.5,CHEMBL203,Homo sapiens,IC50,nM,0.5
2650,3126305,CHEMBL1072157,Inhibition of human recombinant EGFR expressed in insect cells by time-resolved fluorimetry,B,CHEMBL2021576,=,nM,0.49,CHEMBL203,Homo sapiens,IC50,nM,0.49
2651,3126306,CHEMBL1072157,Inhibition of human recombinant EGFR expressed in insect cells by time-resolved fluorimetry,B,CHEMBL599863,=,nM,0.37,CHEMBL203,Homo sapiens,IC50,nM,0.37
2652,3126307,CHEMBL1072157,Inhibition of human recombinant EGFR expressed in insect cells by time-resolved fluorimetry,B,CHEMBL603266,=,nM,0.36,CHEMBL203,Homo sapiens,IC50,nM,0.36
2653,3126308,CHEMBL1072161,Inhibition of EGFR autophosphorylation in human A431 cells after 8 hrs by Western blot,B,CHEMBL604914,=,nM,292.0,CHEMBL203,Homo sapiens,IC50,uM,0.292
2654,3126309,CHEMBL1072161,Inhibition of EGFR autophosphorylation in human A431 cells after 8 hrs by Western blot,B,CHEMBL597200,=,nM,291.0,CHEMBL203,Homo sapiens,IC50,uM,0.291
2655,3126310,CHEMBL1072157,Inhibition of human recombinant EGFR expressed in insect cells by time-resolved fluorimetry,B,CHEMBL592617,=,nM,0.17,CHEMBL203,Homo sapiens,IC50,nM,0.17
2656,3126311,CHEMBL1072161,Inhibition of EGFR autophosphorylation in human A431 cells after 8 hrs by Western blot,B,CHEMBL285063,=,nM,152.0,CHEMBL203,Homo sapiens,IC50,uM,0.152
2657,3126312,CHEMBL1072161,Inhibition of EGFR autophosphorylation in human A431 cells after 8 hrs by Western blot,B,CHEMBL2021575,=,nM,145.0,CHEMBL203,Homo sapiens,IC50,uM,0.145
2658,3126313,CHEMBL1072160,Inhibition of EGFR autophosphorylation in human A431 cells after 1 hr by Western blot,B,CHEMBL597402,=,nM,84.0,CHEMBL203,Homo sapiens,IC50,uM,0.084
2659,3126314,CHEMBL1072161,Inhibition of EGFR autophosphorylation in human A431 cells after 8 hrs by Western blot,B,CHEMBL597402,=,nM,78.0,CHEMBL203,Homo sapiens,IC50,uM,0.078
2660,3126315,CHEMBL1072160,Inhibition of EGFR autophosphorylation in human A431 cells after 1 hr by Western blot,B,CHEMBL604914,=,nM,76.0,CHEMBL203,Homo sapiens,IC50,uM,0.076
2661,3126316,CHEMBL1072161,Inhibition of EGFR autophosphorylation in human A431 cells after 8 hrs by Western blot,B,CHEMBL2021576,=,nM,68.0,CHEMBL203,Homo sapiens,IC50,uM,0.068
2662,3126317,CHEMBL1072161,Inhibition of EGFR autophosphorylation in human A431 cells after 8 hrs by Western blot,B,CHEMBL598007,=,nM,44.0,CHEMBL203,Homo sapiens,IC50,uM,0.044
2663,3126318,CHEMBL1072160,Inhibition of EGFR autophosphorylation in human A431 cells after 1 hr by Western blot,B,CHEMBL2021576,=,nM,34.0,CHEMBL203,Homo sapiens,IC50,uM,0.034
2664,3126319,CHEMBL1072160,Inhibition of EGFR autophosphorylation in human A431 cells after 1 hr by Western blot,B,CHEMBL597200,=,nM,31.0,CHEMBL203,Homo sapiens,IC50,uM,0.031
2665,3126320,CHEMBL1072160,Inhibition of EGFR autophosphorylation in human A431 cells after 1 hr by Western blot,B,CHEMBL52765,=,nM,30.0,CHEMBL203,Homo sapiens,IC50,uM,0.03
2666,3126321,CHEMBL1072160,Inhibition of EGFR autophosphorylation in human A431 cells after 1 hr by Western blot,B,CHEMBL285063,=,nM,12.0,CHEMBL203,Homo sapiens,IC50,uM,0.012
2667,3126322,CHEMBL1072160,Inhibition of EGFR autophosphorylation in human A431 cells after 1 hr by Western blot,B,CHEMBL2021575,=,nM,11.0,CHEMBL203,Homo sapiens,IC50,uM,0.011
2668,3126323,CHEMBL1072160,Inhibition of EGFR autophosphorylation in human A431 cells after 1 hr by Western blot,B,CHEMBL598007,=,nM,7.0,CHEMBL203,Homo sapiens,IC50,uM,0.007
2669,3130635,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL939,=,nM,21.0,CHEMBL203,Homo sapiens,IC50,nM,21.0
2670,3130636,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL188762,=,nM,2.62,CHEMBL203,Homo sapiens,IC50,nM,2.62
2671,3130637,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL553,=,nM,20.3,CHEMBL203,Homo sapiens,IC50,nM,20.3
2672,3130638,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL608860,=,nM,106.0,CHEMBL203,Homo sapiens,IC50,nM,106.0
2673,3130639,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL589826,=,nM,32.6,CHEMBL203,Homo sapiens,IC50,nM,32.6
2674,3130641,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL590559,=,nM,4.45,CHEMBL203,Homo sapiens,IC50,nM,4.45
2675,3130642,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL590558,=,nM,32.7,CHEMBL203,Homo sapiens,IC50,nM,32.7
2676,3130643,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL591040,=,nM,65.5,CHEMBL203,Homo sapiens,IC50,nM,65.5
2677,3130644,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL591039,=,nM,87.1,CHEMBL203,Homo sapiens,IC50,nM,87.1
2678,3130645,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL591038,=,nM,3.16,CHEMBL203,Homo sapiens,IC50,nM,3.16
2679,3130646,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL592216,=,nM,2.53,CHEMBL203,Homo sapiens,IC50,nM,2.53
2680,3130647,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL592215,=,nM,28.5,CHEMBL203,Homo sapiens,IC50,nM,28.5
2681,3130648,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL592713,=,nM,17.7,CHEMBL203,Homo sapiens,IC50,nM,17.7
2682,3130649,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL597950,=,nM,23.8,CHEMBL203,Homo sapiens,IC50,nM,23.8
2683,3130650,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL597949,=,nM,14.8,CHEMBL203,Homo sapiens,IC50,nM,14.8
2684,3130651,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL609321,=,nM,16.9,CHEMBL203,Homo sapiens,IC50,nM,16.9
2685,3130652,CHEMBL1071045,Inhibition of recombinant EGFR by ELISA,B,CHEMBL597948,=,nM,25.9,CHEMBL203,Homo sapiens,IC50,nM,25.9
2686,3133592,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL553,=,nM,30.0,CHEMBL203,Homo sapiens,IC50,uM,0.03
2687,3133593,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL592457,=,nM,90.0,CHEMBL203,Homo sapiens,IC50,uM,0.09
2688,3133596,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL592480,=,nM,560.0,CHEMBL203,Homo sapiens,IC50,uM,0.56
2689,3133597,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL602328,=,nM,970.0,CHEMBL203,Homo sapiens,IC50,uM,0.97
2690,3133598,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL590875,=,nM,1240.0,CHEMBL203,Homo sapiens,IC50,uM,1.24
2691,3133599,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL592481,=,nM,1460.0,CHEMBL203,Homo sapiens,IC50,uM,1.46
2692,3133600,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL591910,=,nM,1720.0,CHEMBL203,Homo sapiens,IC50,uM,1.72
2693,3133602,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL589823,=,nM,1940.0,CHEMBL203,Homo sapiens,IC50,uM,1.94
2694,3133603,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL589822,=,nM,2180.0,CHEMBL203,Homo sapiens,IC50,uM,2.18
2695,3133606,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL592707,=,nM,3260.0,CHEMBL203,Homo sapiens,IC50,uM,3.26
2696,3133611,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL590876,=,nM,4710.0,CHEMBL203,Homo sapiens,IC50,uM,4.71
2697,3133612,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL592708,=,nM,5780.0,CHEMBL203,Homo sapiens,IC50,uM,5.78
2698,3133614,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL604671,=,nM,6820.0,CHEMBL203,Homo sapiens,IC50,uM,6.82
2699,3133616,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL590524,=,nM,7460.0,CHEMBL203,Homo sapiens,IC50,uM,7.46
2700,3133620,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL592139,=,nM,10780.0,CHEMBL203,Homo sapiens,IC50,uM,10.78
2701,3133621,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL590877,=,nM,13530.0,CHEMBL203,Homo sapiens,IC50,uM,13.53
2702,3133623,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL591051,=,nM,19320.0,CHEMBL203,Homo sapiens,IC50,uM,19.32
2703,3133625,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL590568,=,nM,23490.0,CHEMBL203,Homo sapiens,IC50,uM,23.49
2704,3133626,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL591050,=,nM,26610.0,CHEMBL203,Homo sapiens,IC50,uM,26.61
2705,3133627,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL592240,=,nM,27000.0,CHEMBL203,Homo sapiens,IC50,uM,27.0
2706,3133630,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL592141,=,nM,31250.0,CHEMBL203,Homo sapiens,IC50,uM,31.25
2707,3133632,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL589165,=,nM,36000.0,CHEMBL203,Homo sapiens,IC50,uM,36.0
2708,3133634,CHEMBL1064820,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL591053,=,nM,41000.0,CHEMBL203,Homo sapiens,IC50,uM,41.0
2709,3133686,CHEMBL1064829,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL591706,=,nM,32120.0,CHEMBL203,Homo sapiens,IC50,uM,32.12
2710,3133689,CHEMBL1064829,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL589068,=,nM,9260.0,CHEMBL203,Homo sapiens,IC50,uM,9.26
2711,3133692,CHEMBL1064829,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL601828,=,nM,1120.0,CHEMBL203,Homo sapiens,IC50,uM,1.12
2712,3133695,CHEMBL1064829,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL590526,=,nM,1860.0,CHEMBL203,Homo sapiens,IC50,uM,1.86
2713,3133698,CHEMBL1064829,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL590525,=,nM,7510.0,CHEMBL203,Homo sapiens,IC50,uM,7.51
2714,3133701,CHEMBL1064829,Inhibition of cloned EGFR autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,CHEMBL590714,=,nM,1070.0,CHEMBL203,Homo sapiens,IC50,uM,1.07
